visitorID,UnitTime,TotalTime,TotalAttractions
1367913,5.60,112,20
1368028,7.91,269,34
1368148,5.64,124,22
1368389,10.16,376,37
1368412,6.23,137,22
1368712,7.45,216,29
1368768,4.88,117,24
1369183,8.33,383,46
1369240,10.60,371,35
1369855,6.19,130,21
1369966,7.16,136,19
1370098,6.56,118,18
1370380,6.95,139,20
1370614,7.97,247,31
1370805,5.55,122,22
1370814,7.74,147,19
1371050,5.74,109,19
1371106,4.56,114,25
1371184,9.18,156,17
1371819,6.42,122,19
1371861,5.43,125,23
1372177,4.03,117,29
1372248,7.74,263,34
1372894,7.84,290,37
1373006,5.30,122,23
1373154,7.68,284,37
1373261,4.13,124,30
1373415,6.53,124,19
1373614,5.43,125,23
1373881,9.04,244,27
1374136,5.46,142,26
1374143,3.43,48,14
1374345,5.60,112,20
1374645,8.26,289,35
1374909,8.37,159,19
1374949,5.00,95,19
1374970,5.57,128,23
1375098,8.82,291,33
1375106,10.94,383,35
1375108,6.37,121,19
1375289,3.27,98,30
1375945,6.80,238,35
1376114,4.62,111,24
1376135,6.75,135,20
1376266,8.45,245,29
1376303,6.52,215,33
1376451,6.90,145,21
1376643,5.65,209,37
1376649,7.24,246,34
1376755,6.52,215,33
1376839,8.46,296,35
1376886,7.26,254,35
1377134,6.22,168,27
1377344,4.67,140,30
1377591,5.68,142,25
1377615,5.19,140,27
1377774,5.88,147,25
1378176,6.14,135,22
1378496,6.90,138,20
1378508,6.00,132,22
1378617,3.93,59,15
1378623,5.78,133,23
1378816,2.91,67,23
1378878,7.04,317,45
1379049,5.88,47,8
1379128,4.87,112,23
1379144,9.69,252,26
1379201,8.44,135,16
1379285,6.16,117,19
1379300,10.26,359,35
1379445,9.86,365,37
1379553,7.06,233,33
1379586,8.18,409,50
1380475,10.32,392,38
1380741,6.50,156,24
1381070,10.24,379,37
1381084,5.80,58,10
1381263,6.00,120,20
1381346,8.19,262,32
1381453,8.03,257,32
1381640,12.67,380,30
1381867,8.94,286,32
1382265,8.37,159,19
1382309,6.18,136,22
1382417,4.96,114,23
1382429,10.42,396,38
1382854,9.14,338,37
1382909,7.97,255,32
1383071,5.91,130,22
1383154,9.67,145,15
1383457,3.86,112,29
1383548,5.50,110,20
1383898,5.77,127,22
1384212,5.46,71,13
1385104,9.64,270,28
1385263,3.07,46,15
1385327,7.12,235,33
1385507,5.12,87,17
1385557,10.28,401,39
1385580,5.68,125,22
1385812,5.84,111,19
1386224,8.16,155,19
1386541,10.23,399,39
1386589,5.50,132,24
1386980,4.40,88,20
1387164,5.80,116,20
1388022,11.00,396,36
1388104,8.15,269,33
1388162,9.24,416,45
1388440,11.21,437,39
1389449,5.11,138,27
1389673,9.52,400,42
1389731,5.67,119,21
1389886,7.59,258,34
1390000,8.30,249,30
1390240,11.50,368,32
1390642,5.91,130,22
1390774,4.85,126,26
1390837,4.50,99,22
1391249,6.14,135,22
1391505,4.50,117,26
1391753,3.50,35,10
1391811,4.55,50,11
1392457,9.26,352,38
1392682,6.33,114,18
1392770,10.00,300,30
1392907,4.69,122,26
1393038,6.87,158,23
1393239,4.43,102,23
1393253,11.59,371,32
1393316,5.46,142,26
1393976,7.16,229,32
1394108,6.48,136,21
1394394,10.80,378,35
1394572,9.61,269,28
1394838,8.12,268,33
1394901,11.41,365,32
1394918,5.12,128,25
1395063,9.38,150,16
1395391,5.79,139,24
1395926,5.70,114,20
1396298,5.88,141,24
1396634,4.42,53,12
1396757,4.67,112,24
1396850,4.27,47,11
1397469,9.57,402,42
1397780,4.84,121,25
1397795,4.67,140,30
1397828,4.59,78,17
1397942,4.96,114,23
1398358,5.69,148,26
1398362,6.65,153,23
1398476,6.14,135,22
1398668,5.90,124,21
1398928,6.15,123,20
1399218,4.69,122,26
1399307,10.79,259,24
1399625,8.85,292,33
1399677,5.32,133,25
1399718,9.28,269,29
1399755,11.06,398,36
1400270,9.52,400,42
1400547,4.33,117,27
1400639,7.29,248,34
1400659,6.00,126,21
1400744,8.76,368,42
1400838,6.16,117,19
1401128,12.85,437,34
1401329,9.28,269,29
1401338,4.73,104,22
1401500,5.03,146,29
1401512,7.42,230,31
1401527,10.86,304,28
1401559,7.50,255,34
1401585,6.48,136,21
1401601,8.00,344,43
1401754,4.95,109,22
1402099,5.03,146,29
1402103,7.60,152,20
1402219,7.29,226,31
1402231,7.41,252,34
1402234,5.80,116,20
1403173,6.26,144,23
1403341,8.19,344,42
1403472,6.45,142,22
1403562,3.88,66,17
1403788,5.46,142,26
1404105,7.29,153,21
1404251,5.41,119,22
1405106,4.89,93,19
1405420,4.67,140,30
1405426,9.64,376,39
1405427,4.40,88,20
1406001,8.93,402,45
1406132,6.24,131,21
1406300,5.17,119,23
1406344,7.61,213,28
1406469,12.45,411,33
1406861,7.08,283,40
1406931,5.62,135,24
1407159,7.90,229,29
1407160,6.12,147,24
1407198,4.67,140,30
1407515,9.14,265,29
1409020,9.21,313,34
1409279,8.17,245,30
1409556,6.08,152,25
1409736,4.91,113,23
1410569,6.05,121,20
1410591,5.76,121,21
1410699,8.24,338,41
1410786,6.90,138,20
1410896,8.15,269,33
1410952,5.67,51,9
1411185,7.06,127,18
1411375,5.31,138,26
1411540,7.16,136,19
1411770,5.03,146,29
1411863,6.16,117,19
1411899,7.17,294,41
1411980,6.62,139,21
1412069,9.38,150,16
1412224,10.47,398,38
1412235,3.00,9,3
1412312,5.91,130,22
1412361,7.67,161,21
1412369,5.10,102,20
1412390,4.08,53,13
1412631,4.96,114,23
1412866,5.76,121,21
1413244,5.61,129,23
1413464,9.55,277,29
1413637,4.96,119,24
1413839,5.43,114,21
1414051,7.73,340,44
1414174,6.14,221,36
1414198,8.44,152,18
1414212,5.74,132,23
1414463,8.80,264,30
1414966,4.64,102,22
1415170,4.48,112,25
1415184,6.10,128,21
1415191,6.67,140,21
1415232,4.73,104,22
1415247,4.19,67,16
1415319,9.19,147,16
1415477,5.63,107,19
1415686,4.59,101,22
1415711,7.03,239,34
1415819,7.39,133,18
1416116,9.85,384,39
1416498,11.82,402,34
1416550,7.68,146,19
1416580,4.35,87,20
1416673,4.18,71,17
1416697,4.67,140,30
1416805,9.61,269,28
1416972,5.77,127,22
1417146,4.88,122,25
1417237,5.52,116,21
1417243,4.04,105,26
1417701,5.24,131,25
1417930,5.11,138,27
1418108,8.44,152,18
1418361,5.32,117,22
1418363,5.79,139,24
1418908,7.18,158,22
1419214,8.44,329,39
1419296,5.42,103,19
1419334,5.21,146,28
1419353,6.11,116,19
1419745,6.15,160,26
1419751,4.43,102,23
1419880,5.62,118,21
1420053,5.50,99,18
1420357,8.33,250,30
1420417,7.32,139,19
1420804,7.85,259,33
1421396,7.25,145,20
1421406,6.75,243,36
1421418,7.79,327,42
1421497,6.00,126,21
1421691,7.00,140,20
1421737,8.82,291,33
1421817,6.18,136,22
1421988,4.96,129,26
1422004,6.05,127,21
1422571,7.38,236,32
1423542,7.74,147,19
1423904,4.67,126,27
1424087,8.81,379,43
1424787,5.75,138,24
1425064,5.70,131,23
1425069,6.88,220,32
1425300,7.11,135,19
1425352,3.59,97,27
1425356,6.91,221,32
1425360,5.00,135,27
1425469,11.06,398,36
1425856,4.64,65,14
1426034,3.86,81,21
1426039,12.38,297,24
1426125,6.94,222,32
1426264,6.09,134,22
1426301,6.05,127,21
1426390,9.24,268,29
1426485,5.62,146,26
1426523,11.12,289,26
1426952,9.74,409,42
1427069,5.46,142,26
1427241,7.72,139,18
1427334,5.32,117,22
1427587,8.32,233,28
1427590,7.00,140,20
1427761,8.77,263,30
1427861,7.88,134,17
1427875,11.06,398,36
1428027,7.65,283,37
1428078,7.25,232,32
1428086,8.19,131,16
1428284,8.80,264,30
1428368,7.10,213,30
1428652,4.48,112,25
1428889,6.89,131,19
1428997,10.85,369,34
1429252,4.64,116,25
1429428,6.55,131,20
1429492,6.68,147,22
1429549,10.39,374,36
1429989,6.58,237,36
1430197,7.75,155,20
1430203,6.09,134,22
1430257,6.33,114,18
1430595,7.09,241,34
1430803,8.38,285,34
1430968,7.84,243,31
1431376,8.13,244,30
1431587,7.40,111,15
1431688,8.56,274,32
1431814,6.33,133,21
1431907,10.96,263,24
1431931,7.67,161,21
1431936,4.52,104,23
1431963,8.07,371,46
1432187,11.06,398,36
1432195,5.88,141,24
1432249,11.86,415,35
1432488,4.83,116,24
1432491,7.30,146,20
1432584,5.27,137,26
1432988,5.68,125,22
1433135,6.89,124,18
1433466,8.40,126,15
1433603,8.37,159,19
1433827,5.25,147,28
1433906,9.38,244,26
1434060,8.00,344,43
1434450,10.26,359,35
1434748,5.78,133,23
1434806,6.74,128,19
1434808,10.88,283,26
1435666,8.56,274,32
1435805,5.11,92,18
1436267,5.58,145,26
1436347,4.36,109,25
1436500,4.71,113,24
1436513,9.31,270,29
1436888,8.53,256,30
1437168,7.40,111,15
1437636,4.68,117,25
1437652,8.34,267,32
1437890,6.00,138,23
1437891,7.78,249,32
1438447,8.39,151,18
1438698,2.95,56,19
1438922,6.33,133,21
1438992,8.53,128,15
1439010,7.50,225,30
1439498,6.28,270,43
1439547,6.95,132,19
1439563,7.03,239,34
1439591,6.24,131,21
1439610,6.24,131,21
1439666,5.17,62,12
1439905,7.81,289,37
1440047,4.70,108,23
1440071,5.32,117,22
1440279,8.16,155,19
1440295,6.60,264,40
1440397,6.75,243,36
1440453,13.18,145,11
1441445,7.95,151,19
1441476,6.00,138,23
1441521,5.50,99,18
1441614,6.00,126,21
1441834,4.88,127,26
1442430,10.83,249,23
1442611,2.45,27,11
1443061,7.03,260,37
1443105,8.63,259,30
1443177,7.09,156,22
1444056,10.08,393,39
1444475,6.26,144,23
1444951,7.60,152,20
1445101,9.25,259,28
1445238,3.46,90,26
1445696,7.09,241,34
1446001,6.12,147,24
1446235,6.37,223,35
1446246,5.41,119,22
1446290,7.83,274,35
1446327,10.96,263,24
1446356,7.06,240,34
1446451,5.84,111,19
1446675,7.83,313,40
1446794,3.90,113,29
1446839,7.50,270,36
1446911,5.46,131,24
1447202,10.31,433,42
1447229,5.86,129,22
1447331,8.44,380,45
1447438,6.11,116,19
1447767,5.69,148,26
1447965,6.90,145,21
1448056,12.09,423,35
1448061,8.28,240,29
1448132,7.69,246,32
1448185,7.66,245,32
1448306,8.54,299,35
1448389,5.50,99,18
1448673,4.50,99,22
1449007,9.73,146,15
1449032,7.43,275,37
1449824,8.09,348,43
1450164,7.53,226,30
1450327,3.47,52,15
1450402,9.03,262,29
1450426,4.26,98,23
1450473,6.05,127,21
1450891,7.00,147,21
1451127,7.17,337,47
1451426,6.59,145,22
1451935,9.72,379,39
1452405,5.04,136,27
1452427,5.00,120,24
1452626,7.55,234,31
1452666,6.52,137,21
1452686,8.70,374,43
1452883,7.24,246,34
1453012,9.43,396,42
1453207,7.94,270,34
1453367,4.47,85,19
1453423,6.89,255,37
1453536,4.48,112,25
1453554,8.15,277,34
1453878,5.26,121,23
1454086,9.64,405,42
1454634,8.15,277,34
1455142,10.58,381,36
1455231,10.19,275,27
1455313,7.79,327,42
1455657,8.72,340,39
1455873,6.53,235,36
1455959,6.05,133,22
1456070,11.55,254,22
1456081,7.88,134,17
1456249,7.91,269,34
1456293,9.55,401,42
1456595,5.27,116,22
1456874,9.79,372,38
1456963,6.05,121,20
1457313,4.40,66,15
1457794,6.82,225,33
1458329,6.53,124,19
1458508,7.82,266,34
1458576,8.82,291,33
1458636,6.25,125,20
1458663,4.20,84,20
1458671,2.88,46,16
1458789,5.25,105,20
1458915,5.00,45,9
1459134,4.24,106,25
1459145,8.00,152,19
1459217,5.67,119,21
1459639,5.95,125,21
1459714,6.42,257,40
1460303,5.67,119,21
1460343,5.90,124,21
1460426,6.91,242,35
1460583,7.48,157,21
1460660,6.80,136,20
1460724,6.40,128,20
1461139,9.85,394,40
1461327,9.82,373,38
1461348,6.32,139,22
1461502,6.15,123,20
1461780,8.39,151,18
1461817,7.06,120,17
1461877,4.88,117,24
1461945,4.42,106,24
1462740,7.70,231,30
1462741,7.44,134,18
1462794,6.87,158,23
1463294,5.95,125,21
1463295,5.78,104,18
1463578,8.29,257,31
1463759,11.00,418,38
1464019,5.63,107,19
1464155,10.92,273,25
1464248,6.53,98,15
1464565,6.00,126,21
1464622,6.32,240,38
1464746,6.97,223,32
1464748,5.48,126,23
1465213,7.48,232,31
1465836,8.57,343,40
1466013,11.16,279,25
1466324,5.64,124,22
1466352,4.27,47,11
1466759,5.17,93,18
1466831,7.88,134,17
1467015,4.61,129,28
1467311,9.73,146,15
1467688,7.06,219,31
1467932,2.00,24,12
1468284,6.84,130,19
1468447,6.35,127,20
1468523,8.06,266,33
1468887,5.14,108,21
1469109,5.20,104,20
1469128,10.37,394,38
1469139,4.67,70,15
1469401,6.61,218,33
1469505,5.62,135,24
1469620,8.33,250,30
1469633,3.21,61,19
1469947,11.12,289,26
1470065,6.00,138,23
1470198,7.17,129,18
1470439,9.49,408,43
1470507,7.34,257,35
1470665,6.47,123,19
1471218,9.06,290,32
1472727,7.75,341,44
1472915,4.68,131,28
1473040,8.39,260,31
1473153,5.58,134,24
1473321,6.67,60,9
1473470,8.87,275,31
1473832,6.38,153,24
1473900,10.77,280,26
1474029,5.38,129,24
1474196,2.71,65,24
1474620,7.03,239,34
1474703,6.26,119,19
1474780,7.50,150,20
1474864,8.68,408,47
1475013,9.73,146,15
1475017,7.72,247,32
1475268,8.12,130,16
1475524,14.44,390,27
1475742,5.65,130,23
1475762,5.23,136,26
1475763,6.33,114,18
1475791,6.50,247,38
1475813,9.59,163,17
1476320,6.86,240,35
1476342,5.26,142,27
1476464,6.67,60,9
1476568,5.50,110,20
1476695,6.25,150,24
1476708,4.58,119,26
1477221,9.18,367,40
1477256,7.17,337,47
1477321,5.95,125,21
1477339,6.40,96,15
1477437,3.93,55,14
1478553,7.06,233,33
1478594,7.91,340,43
1479205,8.16,155,19
1479240,7.25,145,20
1479571,3.81,103,27
1479633,6.45,245,38
1480070,4.70,108,23
1480081,6.14,135,22
1480135,2.71,65,24
1480300,9.57,335,35
1480467,7.60,152,20
1480653,6.24,131,21
1480703,7.06,240,34
1480813,8.74,376,43
1481209,6.15,123,20
1481568,5.08,132,26
1481697,9.72,379,39
1481699,6.14,135,22
1482124,5.63,107,19
1482174,4.29,90,21
1482332,4.46,116,26
1482663,5.08,122,24
1482730,5.40,189,35
1482891,5.43,125,23
1483004,5.08,122,24
1483065,7.45,246,33
1483318,8.80,361,41
1483661,5.35,107,20
1483705,9.43,132,14
1483829,10.79,302,28
1483941,3.93,59,15
1484109,6.79,129,19
1484161,10.15,274,27
1484302,3.94,67,17
1484413,4.56,123,27
1484697,6.75,243,36
1484712,4.67,140,30
1485035,7.53,113,15
1485118,8.74,236,27
1485127,7.79,265,34
1485450,4.18,117,28
1485589,8.27,248,30
1485875,6.05,127,21
1485916,6.10,122,20
1486047,7.50,105,14
1486420,5.43,114,21
1486520,8.10,243,30
1486735,6.11,116,19
1486793,6.55,131,20
1487166,11.92,286,24
1487365,9.73,146,15
1487384,6.89,131,19
1487524,5.25,147,28
1487615,8.78,395,45
1487775,4.32,108,25
1488035,6.84,130,19
1488117,4.40,88,20
1488170,4.86,141,29
1488263,5.08,132,26
1488905,4.43,102,23
1488954,5.23,136,26
1489263,8.37,159,19
1489396,6.55,131,20
1489409,6.10,122,20
1489451,2.45,27,11
1489482,8.44,152,18
1489657,8.03,273,34
1489943,8.44,152,18
1490462,8.13,244,30
1490658,7.08,255,36
1490672,8.93,366,41
1491001,10.42,396,38
1491083,7.62,122,16
1491187,7.22,231,32
1491271,8.74,367,42
1491611,3.75,60,16
1491664,4.50,108,24
1492009,10.16,376,37
1492370,4.17,125,30
1492510,8.37,159,19
1492555,7.89,371,47
1492679,5.04,136,27
1492802,10.85,293,27
1492978,6.04,139,23
1493212,5.38,43,8
1493237,6.83,123,18
1493476,5.44,147,27
1493773,4.90,103,21
1494146,5.85,117,20
1494148,10.95,427,39
1494252,5.68,142,25
1494544,13.18,448,34
1494697,5.11,92,18
1494763,6.55,131,20
1494785,7.61,213,28
1494822,6.59,145,22
1495221,6.42,122,19
1495587,11.29,395,35
1495702,8.03,273,34
1495754,6.95,139,20
1495823,4.14,87,21
1495846,4.84,92,19
1495912,4.65,107,23
1495961,9.85,384,39
1495984,7.56,340,45
1496213,6.82,225,33
1496312,7.26,167,23
1496354,4.26,98,23
1496596,6.00,132,22
1496683,10.47,398,38
1496912,5.03,146,29
1497224,5.68,125,22
1497281,7.81,281,36
1497676,5.11,92,18
1498108,7.39,244,33
1498223,7.68,146,19
1498466,6.97,279,40
1498976,5.61,202,36
1499075,5.50,132,24
1499757,7.64,321,42
1499959,4.18,117,28
1500010,5.26,100,19
1500095,6.27,138,22
1500409,4.50,117,26
1500984,4.82,106,22
1501168,8.56,137,16
1501359,9.15,375,41
1501470,7.71,239,31
1501569,9.65,164,17
1502246,7.39,244,33
1502313,5.67,119,21
1502547,8.76,368,42
1502642,5.03,146,29
1502840,7.71,216,28
1502858,3.92,47,12
1502920,8.65,147,17
1502925,6.65,133,20
1503338,6.14,135,22
1503440,7.88,260,33
1503483,5.67,119,21
1503578,7.60,152,20
1504044,4.67,126,27
1504153,8.00,120,15
1504179,11.84,296,25
1504228,3.28,59,18
1504681,5.92,142,24
1504898,5.18,202,39
1505024,4.61,129,28
1505036,5.12,133,26
1505054,7.06,247,35
1505513,7.21,274,38
1505958,7.50,150,20
1506038,9.41,254,27
1506051,3.19,86,27
1506538,8.37,159,19
1507036,5.86,123,21
1507270,6.75,135,20
1507513,5.82,64,11
1507734,7.00,147,21
1508277,7.98,335,42
1508367,5.96,137,23
1508886,6.04,139,23
1508923,10.08,383,38
1509021,4.68,117,25
1509108,5.43,125,23
1509112,8.44,152,18
1509197,7.00,238,34
1509307,5.41,119,22
1509340,6.29,132,21
1509530,4.67,140,30
1509539,4.92,128,26
1509608,5.76,219,38
1509635,8.80,396,45
1509708,8.31,133,16
1509877,11.08,277,25
1509959,5.95,125,21
1509997,6.56,118,18
1510129,5.36,118,22
1510351,8.59,275,32
1510830,4.52,104,23
1510967,10.79,421,39
1511028,8.41,328,39
1511073,7.97,255,32
1511380,9.89,277,28
1511397,7.79,257,33
1511459,3.90,113,29
1511484,7.79,265,34
1512355,4.08,53,13
1512517,6.28,226,36
1512542,7.67,138,18
1512958,6.18,105,17
1512997,7.47,239,32
1513120,8.39,369,44
1513500,5.54,144,26
1513573,3.81,103,27
1513766,3.21,61,19
1513840,10.16,376,37
1513937,6.85,137,20
1514367,6.10,122,20
1514382,9.67,145,15
1514680,11.06,398,36
1515007,4.52,122,27
1515197,7.08,283,40
1515295,5.92,142,24
1515343,5.79,139,24
1515466,8.77,377,43
1515514,5.88,147,25
1515770,5.95,125,21
1515950,7.67,253,33
1516371,7.67,161,21
1516483,7.76,264,34
1516513,9.45,378,40
1516725,6.50,143,22
1517223,6.53,98,15
1517331,5.50,88,16
1517370,7.91,253,32
1517386,4.59,101,22
1517572,9.86,434,44
1517749,5.92,142,24
1517802,7.55,234,31
1517885,7.11,128,18
1517929,8.74,376,43
1518067,8.90,276,31
1518130,8.27,306,37
1518270,9.68,242,25
1518313,5.59,151,27
1518492,7.88,134,17
1518969,9.22,415,45
1519004,4.44,120,27
1519585,6.05,115,19
1519657,5.41,119,22
1520054,5.46,71,13
1520148,8.80,264,30
1520290,6.52,137,21
1520389,7.00,245,35
1520446,12.09,266,22
1520552,6.00,138,23
1520595,7.15,143,20
1520883,8.85,292,33
1520987,9.32,382,41
1520992,7.11,135,19
1521122,5.90,118,20
1521578,9.26,287,31
1521668,10.07,413,41
1521686,6.87,206,30
1522082,8.42,278,33
1522107,11.31,407,36
1522163,6.32,240,38
1522300,5.95,131,22
1522908,4.56,114,25
1523368,6.50,104,16
1523396,8.17,392,48
1523470,5.38,129,24
1523516,7.24,152,21
1523741,8.80,132,15
1523762,6.50,143,22
1523933,9.44,368,39
1523968,9.66,280,29
1524051,8.59,249,29
1524136,12.45,411,33
1524401,6.64,146,22
1524498,4.92,123,25
1524632,5.87,135,23
1524681,5.88,141,24
1524688,5.27,137,26
1524807,7.65,237,31
1524848,6.60,231,35
1525009,9.31,270,29
1525028,4.87,112,23
1525103,9.35,374,40
1525717,7.00,147,21
1525909,5.86,123,21
1525975,4.94,84,17
1526067,4.57,105,23
1526716,9.33,336,36
1526981,7.76,256,33
1527025,8.16,155,19
1527205,4.50,90,20
1527338,9.48,275,29
1527441,8.38,285,34
1527648,12.81,397,31
1527767,5.65,209,37
1527802,3.00,51,17
1527872,4.43,102,23
1528090,5.41,119,22
1528120,7.44,119,16
1528279,3.58,43,12
1528320,4.05,89,22
1528551,9.10,382,42
1528582,5.69,148,26
1528665,6.71,275,41
1528668,6.32,240,38
1528827,3.92,51,13
1528847,7.06,240,34
1528850,6.92,277,40
1529109,7.94,127,16
1529254,8.16,155,19
1529701,5.52,138,25
1529852,9.79,411,42
1530273,6.04,145,24
1530502,4.23,55,13
1530624,5.88,147,25
1530629,5.52,116,21
1530719,9.25,407,44
1531050,4.42,53,12
1531160,9.12,146,16
1531161,8.35,259,31
1531238,6.12,147,24
1531435,8.81,141,16
1531632,6.42,122,19
1531723,5.78,133,23
1531776,6.14,135,22
1532160,5.41,119,22
1532450,4.72,137,29
1532478,7.00,140,20
1532681,8.28,149,18
1532810,8.13,244,30
1532837,5.88,47,8
1533011,4.00,116,29
1533281,7.80,273,35
1533373,6.95,139,20
1533381,5.88,147,25
1533712,2.50,20,8
1534016,8.84,380,43
1534817,7.59,129,17
1535130,6.94,111,16
1535333,7.12,235,33
1535398,5.26,100,19
1535493,7.42,141,19
1535709,6.75,135,20
1535918,4.43,133,30
1536334,7.38,155,21
1536364,7.88,268,34
1536451,11.28,282,25
1536579,4.63,125,27
1536610,6.94,222,32
1536714,7.41,326,44
1536811,6.33,133,21
1536913,6.75,135,20
1536992,5.94,107,18
1537168,7.98,327,41
1537207,8.29,373,45
1537249,11.54,404,35
1537290,6.32,120,19
1538199,5.77,127,22
1538270,7.00,140,20
1538447,7.70,208,27
1538779,6.33,114,18
1538874,5.35,107,20
1539088,6.45,129,20
1539098,6.71,141,21
1539142,8.14,342,42
1539227,5.06,86,17
1539356,4.14,116,28
1539433,7.17,129,18
1539623,8.18,139,17
1539668,5.68,142,25
1539679,8.34,242,29
1539699,6.59,145,22
1540146,6.32,215,34
1540221,8.33,250,30
1540524,6.40,64,10
1540550,5.64,124,22
1540634,3.00,51,17
1540944,4.38,114,26
1541032,6.23,137,22
1541317,13.24,278,21
1541535,5.27,116,22
1541626,5.92,142,24
1541685,9.78,352,36
1541776,5.52,116,21
1541863,4.72,137,29
1542097,5.45,120,22
1542464,6.55,131,20
1543266,8.29,116,14
1543463,8.59,292,34
1543533,5.52,116,21
1543979,4.08,53,13
1544045,7.28,131,18
1544061,5.35,139,26
1544072,9.48,275,29
1544108,5.64,141,25
1544708,8.77,263,30
1544742,3.46,90,26
1544747,6.22,143,23
1544975,4.84,155,32
1545067,8.37,159,19
1545570,8.18,139,17
1545631,3.71,63,17
1545979,5.90,124,21
1546077,5.52,127,23
1546447,7.83,282,36
1546612,6.85,137,20
1546991,5.32,101,19
1547036,10.04,241,24
1547150,4.88,127,26
1547391,9.74,302,31
1547541,5.09,117,23
1547652,7.63,397,52
1547860,11.28,406,36
1547937,8.19,221,27
1547966,4.42,106,24
1548473,6.29,132,21
1548729,3.85,50,13
1549032,9.42,405,43
